src_ip,dst_ip,src_port,dst_port,protocol,bytes,attack_type
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.163,192.168.1.221,443,55282,UDP,505,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.163,55282,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,60002,UDP,66,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.22,192.168.1.221,443,53957,TCP,54,NORMAL
142.250.74.22,192.168.1.221,443,53957,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,58156,UDP,162,NORMAL
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.22,192.168.1.221,443,53957,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.22,192.168.1.221,443,53957,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.22,192.168.1.221,443,53957,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.22,53957,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.22,192.168.1.221,443,53957,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.22,192.168.1.221,443,53957,TCP,214,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.22,53957,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.22,53957,443,TCP,128,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1288,PORT_SCAN
142.250.74.46,192.168.1.221,443,65261,UDP,407,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,77,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1042,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,76,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,89,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,471,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,58156,443,UDP,74,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.163,192.168.1.221,443,55282,UDP,65,PORT_SCAN
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53954,TCP,739,NORMAL
192.168.1.221,172.67.163.204,53954,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,93,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53954,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.22,192.168.1.221,443,53957,TCP,1006,NORMAL
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,67,PORT_SCAN
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
